,subject_race_black,subject_race_asian/pacific islander,subject_race_other,subject_sex_female,vehicle_tier_LEGACY,vehicle_tier_LUXURY,vehicle_tier_MID,vehicle_tier_MOTORCYCLE,vehicle_tier_TRAILER,vehicle_tier_UNKNOWN,violation_severity_2.0,violation_severity_3.0,city_location_east,city_location_north,city_location_south,city_location_unknown,city_location_west,age_category_25-34,age_category_35-54,age_category_55-64,age_category_65+,age_category_Unknown,year_cat_2019,year_cat_2020,disposition_severity,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos
84958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84960,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84964,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84970,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84971,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84974,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84977,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84978,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1.0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84979,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1.0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84984,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84985,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84986,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84987,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
84988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
84989,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
84990,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
84991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
84992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
84993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
84994,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
84995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.0,1.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
84996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0.0,1.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
84997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
84998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
84999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85002,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85004,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85005,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85011,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85014,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85018,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85021,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85022,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85023,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85024,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85026,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85028,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85029,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85030,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85031,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85032,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85033,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85034,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85035,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85036,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85038,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85039,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85040,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85042,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85043,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85044,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85045,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85047,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85048,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85050,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85052,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85053,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85054,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85055,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85058,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85060,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85061,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85062,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85063,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85069,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85074,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85078,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85085,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
85086,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
